Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774981028.478629,453590.0,-5032,1422,-15589,112,675,154
1774981028.478629,453590.0,-4873,1667,-15338,0,666,57
1774981028.478629,453590.0,-5146,1521,-15684,242,80,391
1774981028.478629,453590.0,-5222,1232,-15801,321,131,360
1774981028.478629,453590.0,-4965,1025,-15539,-188,527,242
1774981028.478629,453590.0,-4863,1153,-15453,-522,694,298
1774981028.478629,453590.0,-4990,1259,-15593,-211,483,606
1774981028.478629,453590.0,-5065,1233,-15559,-489,448,899
1774981028.478629,453590.0,-4967,1384,-15464,-484,442,1004
1774981028.478629,453590.0,-5059,1565,-15559,-218,-50,1191
1774981028.4889688,453790.0,-5150,1603,-15702,0,-290,1256
1774981028.4889688,453790.0,-5094,1786,-15627,264,-231,1479
1774981028.4889688,453790.0,-5064,1660,-15522,536,-661,1619
1774981028.4889688,453790.0,-5145,1583,-15558,211,-1684,1640
1774981028.4889688,453790.0,-5192,1547,-15620,-154,-2010,1725
1774981028.4889688,453790.0,-5097,1517,-15484,-152,-1458,1618
1774981028.4889688,453790.0,-5078,1639,-15297,-614,-1162,1496
1774981028.4889688,453790.0,-5153,1804,-15293,-447,-787,1331
1774981028.4889688,453790.0,-5111,1882,-15296,-58,-422,962
1774981028.4889688,453790.0,-5198,1947,-15348,35,-272,671
1774981028.4889688,453790.0,-5253,2111,-15401,348,-293,634
1774981028.4889688,453790.0,-5227,2010,-15318,1016,-571,695
1774981028.4889688,453790.0,-5269,1873,-15364,1549,-1469,831
1774981028.4889688,453790.0,-5314,1479,-15418,1813,-2139,1044
1774981028.4889688,453790.0,-5073,1115,-15026,804,-4012,452
1774981028.4889688,453790.0,-5234,1574,-15300,-419,-6953,138
1774981028.4889688,453790.0,-5520,1765,-15656,115,-7431,656
1774981028.4889688,453790.0,-5645,1356,-16005,256,-5136,942
1774981028.4889688,453790.0,-5417,1925,-14922,-344,-3813,2011
1774981028.4889688,453790.0,-5440,2106,-14908,1132,-6286,2837
1774981028.490918,453990.0,-5587,1955,-15256,2793,-7284,3503
1774981028.490918,453990.0,-5761,1511,-15548,2944,-7196,3320
1774981028.490918,453990.0,-5873,1601,-15579,2183,-6186,2923
1774981028.490918,453990.0,-5782,1557,-15480,2272,-4680,2493
1774981028.490918,453990.0,-5852,1533,-15366,2133,-3786,2002
1774981028.490918,453990.0,-5836,1644,-15335,2378,-3372,2016
1774981028.490918,453990.0,-5638,1410,-15098,2646,-3023,1984
1774981028.490918,453990.0,-5849,1242,-15227,2148,-2727,1715
1774981028.490918,453990.0,-5933,1463,-15322,1771,-2135,1347
1774981028.490918,453990.0,-5987,1293,-15329,1309,-1570,999
1774981028.490918,453990.0,-5766,1169,-15161,644,-437,360
1774981028.490918,453990.0,-5664,1042,-15064,181,323,39
1774981028.490918,453990.0,-5740,1176,-15197,-40,1056,-156
1774981028.490918,453990.0,-5788,1375,-15350,-384,1403,37
1774981028.490918,453990.0,-5822,2127,-15087,-608,763,604
1774981028.490918,453990.0,-5606,2739,-14532,-68,2105,104
1774981028.490918,453990.0,-5844,1280,-15405,1977,2706,743
1774981028.490918,453990.0,-6244,1267,-16011,3765,2821,-573
1774981028.490918,453990.0,-5482,1097,-15243,2440,3925,403
1774981028.490918,453990.0,-5571,817,-15477,1424,4638,-156
1774981029.885492,454190.0,-5219,502,-15530,-1032,5860,-61
1774981029.885492,454190.0,-5128,214,-15695,-3752,7440,-8
1774981029.885492,454190.0,-4964,247,-15815,-5536,10572,-276
1774981029.885492,454190.0,-4895,675,-15819,-6965,14951,-522
1774981029.885492,454190.0,-4875,969,-16092,-7017,19774,-1230
1774981029.885492,454190.0,-5228,1165,-16386,-7580,25512,-4290
1774981029.885492,454190.0,-4834,1159,-15795,-9115,26594,-9567
1774981029.885492,454190.0,-4752,2160,-15081,-13583,21237,-11797
1774981029.885492,454190.0,-5519,3761,-15181,-11610,12204,-11050
1774981029.885492,454190.0,-4406,3782,-13745,-9805,11349,-8936
1774981029.885492,454190.0,-6679,10508,-22679,-7574,20922,14660
1774981029.885492,454190.0,-6788,1338,-19236,11796,32767,8942
1774981029.885492,454190.0,-3136,-2005,-12680,8337,32241,5288
1774981029.885492,454190.0,-386,-2502,-11684,-9846,18318,-7073
1774981029.885492,454190.0,-1736,204,-13165,-6886,996,-14233
1774981029.885492,454190.0,-2014,650,-13686,-4849,-5892,-17563
1774981029.885492,454190.0,-2023,2552,-14924,-10207,-9177,-15225
1774981029.885492,454190.0,-2612,3694,-15727,-7582,-2550,-11314
1774981029.885492,454190.0,-1733,4359,-14791,-4883,8829,-2838
1774981029.885492,454190.0,-907,4969,-14390,-1693,17484,7862
1774981029.8859782,454390.0,-752,4663,-13939,3611,22859,17174
1774981029.8859782,454390.0,-1016,4674,-13451,10097,29063,23646
1774981029.8859782,454390.0,-1447,4326,-13796,13941,32767,26145
1774981029.8859782,454390.0,-1776,4145,-14372,16341,32767,29412
1774981029.8859782,454390.0,-2175,2816,-15698,17824,32551,29646
1774981029.8859782,454390.0,-2171,759,-17417,22072,27435,23499
1774981029.8859782,454390.0,-1563,-1032,-17296,20875,22390,13354
1774981029.8859782,454390.0,-704,-504,-15950,10715,16774,5602
1774981029.8859782,454390.0,-96,976,-16247,3905,5805,2396
1774981029.8859782,454390.0,-532,1385,-16304,4088,-4681,-1071
1774981029.8859782,454390.0,-543,279,-15985,3174,-11229,-3865
1774981029.8859782,454390.0,-610,303,-15113,-475,-15014,-4114
1774981029.8859782,454390.0,-382,-521,-14990,-430,-21286,-5739
1774981029.8859782,454390.0,-541,-2250,-13634,476,-32285,-10461
1774981029.8859782,454390.0,362,-4509,-7374,-4915,-32767,-18054
1774981029.8859782,454390.0,-5878,9885,-19819,1782,-31730,-12107
1774981029.8859782,454390.0,-14743,5944,-28483,18334,29476,6509
1774981029.8859782,454390.0,4680,-10732,-15423,-9452,-5955,-12526
1774981029.8859782,454390.0,-5205,2931,-14824,-32420,-4984,-2851
1774981029.8859782,454390.0,-3214,3763,-19413,-6036,1359,-4532
1774981029.8870451,454590.0,-3795,-779,-20504,9610,4198,426
1774981029.8870451,454590.0,-3783,-1224,-17539,-1603,10335,-705
1774981029.8870451,454590.0,-4257,2033,-17290,-6167,21772,1787
1774981029.8870451,454590.0,-3868,3350,-18830,6260,32767,6730
1774981029.8870451,454590.0,-6286,1609,-23730,14604,32767,14392
1774981029.8870451,454590.0,-2354,6298,-19727,-4027,32752,26936
1774981029.8870451,454590.0,-3915,3724,-24113,11726,32767,27335
1774981029.8870451,454590.0,351,-927,-17343,22150,32767,23509
1774981029.8870451,454590.0,2416,-4814,-14282,10589,32767,9191
1774981029.8870451,454590.0,2921,-3861,-13742,-3196,32767,1289
1774981029.8870451,454590.0,2628,-1872,-13944,-9264,32767,-6096
1774981029.8870451,454590.0,2682,-1191,-15178,-11975,32767,-12002
